1079	Wednesday, June 10, 2009	11	24	27	31	36	39
1078	Saturday, June 06, 2009	9	23	24	30	40	49
1077	Wednesday, June 03, 2009	3	15	16	28	40	45
1076	Saturday, May 30, 2009	3	19	25	26	35	38
1075	Wednesday, May 27, 2009	9	24	36	44	47	48
1074	Saturday, May 23, 2009	2	19	23	30	36	46
1073	Wednesday, May 20, 2009	8	13	17	28	30	40
1072	Saturday, May 16, 2009	1	9	20	33	41	49
1071	Wednesday, May 13, 2009	1	5	18	20	26	45
1070	Saturday, May 09, 2009	3	7	10	16	35	38
1069	Wednesday, May 06, 2009	5	8	18	34	39	47
1068	Saturday, May 02, 2009	12	18	23	27	30	44
1067	Wednesday, April 29, 2009	1	4	6	20	32	38
1066	Saturday, April 25, 2009	6	14	29	32	33	34
1065	Wednesday, April 22, 2009	1	13	20	36	38	47
1064	Saturday, April 18, 2009	11	12	20	25	38	49
1063	Wednesday, April 15, 2009	4	6	15	22	24	25
1062	Saturday, April 11, 2009	9	29	37	39	41	45
1061	Wednesday, April 08, 2009	4	13	29	31	38	45
1060	Saturday, April 04, 2009	1	3	6	10	20	49
1059	Wednesday, April 01, 2009	16	23	39	41	42	48
1058	Saturday, March 28, 2009	5	9	10	12	37	41
1057	Wednesday, March 25, 2009	3	23	31	37	38	49
1056	Saturday, March 21, 2009	3	17	19	24	35	39
1055	Wednesday, March 18, 2009	9	16	18	24	36	48
1054	Saturday, March 14, 2009	7	16	22	30	36	45
1053	Wednesday, March 11, 2009	2	13	22	28	37	43
1052	Saturday, March 07, 2009	13	31	32	36	40	48
1051	Wednesday, March 04, 2009	3	16	17	22	40	42
1050	Saturday, February 28, 2009	8	21	40	41	44	46
1049	Wednesday, February 25, 2009	3	5	16	25	32	39
1048	Saturday, February 21, 2009	5	14	23	25	40	46
1047	Wednesday, February 18, 2009	1	4	24	36	38	39
1046	Saturday, February 14, 2009	10	16	20	24	29	44
1045	Wednesday, February 11, 2009	7	21	27	43	45	48
1044	Saturday, February 07, 2009	4	9	14	21	24	32
1043	Wednesday, February 04, 2009	7	10	18	21	31	36
1042	Saturday, January 31, 2009	2	4	5	11	17	37
1041	Wednesday, January 28, 2009	3	10	12	38	46	48
1040	Saturday, January 24, 2009	3	4	10	17	29	49
1039	Wednesday, January 21, 2009	8	9	21	24	33	41
1038	Saturday, January 17, 2009	9	12	14	23	27	31
1037	Wednesday, January 14, 2009	1	11	20	43	44	48
1036	Saturday, January 10, 2009	1	6	9	10	22	34
1035	Wednesday, January 07, 2009	3	13	19	32	42	45
1034	Saturday, January 03, 2009	16	17	34	38	44	46
1033	Wednesday, December 31, 2008	17	23	25	38	44	49
1032	Saturday, December 27, 2008	14	15	16	31	34	42
1031	Wednesday, December 24, 2008	11	13	26	30	34	48
1030	Saturday, December 20, 2008	1	3	4	6	27	46
1029	Wednesday, December 17, 2008	16	22	23	36	41	42
1028	Saturday, December 13, 2008	8	20	34	39	40	41
1027	Wednesday, December 10, 2008	2	6	18	30	35	41
1026	Saturday, December 06, 2008	1	4	30	34	42	46
1025	Wednesday, December 03, 2008	16	19	26	38	39	42
1024	Saturday, November 29, 2008	8	14	26	31	33	44
1023	Wednesday, November 26, 2008	14	20	33	43	45	49
1022	Saturday, November 22, 2008	6	8	24	25	30	41
1021	Wednesday, November 19, 2008	9	11	13	29	32	36
1020	Saturday, November 15, 2008	7	10	17	26	36	46
1019	Wednesday, November 12, 2008	14	22	29	31	33	35
1018	Saturday, November 08, 2008	5	15	29	31	48	49
1017	Wednesday, November 05, 2008	11	16	23	32	40	41
1016	Saturday, November 01, 2008	9	10	16	28	39	49
1015	Wednesday, October 29, 2008	14	18	29	31	39	47
1014	Saturday, October 25, 2008	4	18	19	25	30	44
1013	Wednesday, October 22, 2008	2	13	30	32	38	46
1012	Saturday, October 18, 2008	1	2	5	16	17	48
1011	Wednesday, October 15, 2008	25	32	33	38	45	46
1010	Saturday, October 11, 2008	23	33	38	39	44	46
1009	Wednesday, October 08, 2008	5	9	19	41	43	45
1008	Saturday, October 04, 2008	8	9	11	12	21	32
1007	Wednesday, October 01, 2008	2	5	9	18	21	46
1006	Saturday, September 27, 2008	2	3	7	26	39	41
1005	Wednesday, September 24, 2008	19	32	36	38	40	46
1004	Saturday, September 20, 2008	13	14	27	36	38	48
1003	Wednesday, September 17, 2008	1	6	13	22	24	31
1002	Saturday, September 13, 2008	1	9	12	21	45	46
1001	Wednesday, September 10, 2008	3	5	18	23	25	42
1000	Saturday, September 06, 2008	3	20	32	33	39	41
999	Wednesday, September 03, 2008	2	3	11	29	30	39
998	Saturday, August 30, 2008	5	22	35	39	44	49
997	Wednesday, August 27, 2008	1	3	9	32	34	48
996	Saturday, August 23, 2008	8	29	33	35	37	39
995	Wednesday, August 20, 2008	6	16	20	27	40	49
994	Saturday, August 16, 2008	1	6	7	11	12	24
993	Wednesday, August 13, 2008	1	11	20	30	35	49
992	Saturday, August 09, 2008	1	10	27	33	48	49
991	Wednesday, August 06, 2008	1	15	16	34	43	45
990	Saturday, August 02, 2008	9	17	19	21	28	45
989	Wednesday, July 30, 2008	11	19	24	25	30	44
988	Saturday, July 26, 2008	3	10	14	17	25	43
987	Wednesday, July 23, 2008	4	17	29	43	46	47
986	Saturday, July 19, 2008	5	27	29	30	32	44
985	Wednesday, July 16, 2008	1	4	11	23	27	46
984	Saturday, July 12, 2008	5	11	30	31	34	40
983	Wednesday, July 09, 2008	5	9	18	21	32	40
982	Saturday, July 05, 2008	1	7	12	26	33	39
981	Wednesday, July 02, 2008	3	9	13	39	44	49
980	Saturday, June 28, 2008	3	15	33	34	35	42
979	Wednesday, June 25, 2008	3	5	10	15	17	37
978	Saturday, June 21, 2008	6	13	17	18	30	48
977	Wednesday, June 18, 2008	8	18	21	40	47	49
976	Saturday, June 14, 2008	8	9	23	38	45	48
975	Wednesday, June 11, 2008	10	14	18	32	36	48
974	Saturday, June 07, 2008	7	12	14	33	43	44
973	Wednesday, June 04, 2008	2	27	33	45	46	48
972	Saturday, May 31, 2008	16	20	26	34	41	44
971	Wednesday, May 28, 2008	2	11	12	16	45	49
970	Saturday, May 24, 2008	7	13	41	43	46	48
969	Wednesday, May 21, 2008	10	28	30	36	37	45
968	Saturday, May 17, 2008	5	10	24	30	42	44
967	Wednesday, May 14, 2008	5	12	14	25	28	35
966	Saturday, May 10, 2008	2	4	6	30	31	32
965	Wednesday, May 07, 2008	1	7	31	34	44	46
964	Saturday, May 03, 2008	6	7	16	18	33	48
963	Wednesday, April 30, 2008	14	21	22	32	37	39
962	Saturday, April 26, 2008	1	15	29	30	36	43
961	Wednesday, April 23, 2008	8	28	29	36	42	44
960	Saturday, April 19, 2008	11	12	16	26	27	41
959	Wednesday, April 16, 2008	6	16	17	26	42	46
958	Saturday, April 12, 2008	7	14	19	32	33	45
957	Wednesday, April 09, 2008	19	33	38	42	46	48
956	Saturday, April 05, 2008	4	9	12	16	29	44
955	Wednesday, April 02, 2008	15	17	21	29	38	41
954	Saturday, March 29, 2008	13	16	31	33	40	47
953	Wednesday, March 26, 2008	18	21	33	35	36	47
952	Saturday, March 22, 2008	8	14	26	28	34	47
951	Wednesday, March 19, 2008	2	4	29	40	41	44
950	Saturday, March 15, 2008	15	16	18	22	31	40
949	Wednesday, March 12, 2008	2	4	13	31	40	46
948	Saturday, March 8, 2008	1	7	25	29	45	47
947	Wednesday, March 5, 2008	14	22	27	28	37	48
946	Saturday, March 1, 2008	7	22	28	32	39	49
945	Wednesday, February 27, 2008	12	18	33	34	37	38
944	Saturday, February 23, 2008	4	12	14	26	30	35
943	Wednesday, February 20, 2008	13	14	16	21	35	44
942	Saturday, February 16, 2008	13	16	37	41	48	49
941	Wednesday, February 13, 2008	3	12	22	31	40	49
940	Saturday, February 9, 2008	9	10	13	21	26	38
939	Wednesday, February 6, 2008	3	7	22	23	42	46
938	Saturday, February 2, 2008	8	10	23	27	30	36
937	Wednesday, January 30, 2008	5	33	35	39	40	45
936	Saturday, January 26, 2008	4	21	23	40	46	48
935	Wednesday, January 23, 2008	10	27	30	40	42	48
934	Saturday, January 19, 2008	19	25	28	37	41	44
933	Wednesday, January 16, 2008	5	17	19	24	40	47
932	Saturday, January 12, 2008	2	20	21	38	39	40
931	Wednesday, January 9, 2008	9	10	14	21	30	44
930	Saturday, January 5, 2008	11	14	27	32	37	48
929	Wednesday, January 2, 2008	29	35	39	43	47	48
928	Saturday, December 29, 2007	26	27	28	35	40	47
927	Wednesday, December 26, 2007	9	10	17	34	48	49
926	Saturday, December 22, 2007	3	24	33	46	47	49
925	Wednesday, December 19, 2007	3	17	26	28	46	47
924	Saturday, December 15, 2007	10	12	21	24	31	32
923	Wednesday, December 12, 2007	8	26	29	30	33	43
922	Saturday, December 8, 2007	8	23	25	26	30	34
921	Wednesday, December 5, 2007	2	17	25	28	29	32
920	Saturday, December 1, 2007	5	6	10	16	33	36
919	Wednesday, November 28, 2007	1	2	3	17	37	49
918	Saturday, November 24, 2007	2	16	18	24	46	48
917	Wednesday, November 21, 2007	5	10	22	24	30	32
916	Saturday, November 17, 2007	3	32	33	34	37	47
915	Wednesday, November 14, 2007	1	3	4	6	27	41
914	Saturday, November 10, 2007	12	19	34	41	46	47
913	Wednesday, November 7, 2007	6	20	21	29	30	42
912	Saturday, November 3, 2007	28	31	37	45	46	48
911	Wednesday, October 31, 2007	10	13	16	23	32	38
910	Saturday, October 27, 2007	10	17	23	42	44	45
909	Wednesday, October 24, 2007	4	7	19	22	30	45
908	Saturday, October 20, 2007	12	16	27	28	33	46
907	Wednesday, October 17, 2007	10	14	20	30	34	35
906	Saturday, October 13, 2007	1	3	29	42	46	47
905	Wednesday, October 10, 2007	1	8	18	19	37	39
904	Saturday, October 6, 2007	4	11	31	36	43	49
903	Wednesday, October 3, 2007	8	15	16	22	26	44
902	Saturday, September 29, 2007	3	4	15	21	31	44
901	Wednesday, September 26, 2007	5	23	27	31	35	43
900	Saturday, September 22, 2007	7	8	30	38	39	42
899	Wednesday, September 19, 2007	5	13	16	35	40	42
898	Saturday, September 15, 2007	1	11	20	24	27	47
897	Wednesday, September 12, 2007	15	18	26	36	39	40
896	Saturday, September 8, 2007	3	8	20	22	34	46
895	Wednesday, September 5, 2007	30	35	42	43	44	47
894	Saturday, September 1, 2007	16	18	22	37	41	47
893	Wednesday, August 29, 2007	1	14	19	20	24	36
892	Saturday, August 25, 2007	3	7	13	24	29	44
891	Wednesday, August 22, 2007	8	26	29	42	44	48
890	Saturday, August 18, 2007	3	8	9	16	30	44
889	Wednesday, August 15, 2007	6	7	9	27	29	47
888	Saturday, August 11, 2007	1	17	27	31	43	46
887	Wednesday, August 8, 2007	4	10	19	25	40	44
886	Saturday, August 4, 2007	3	4	10	11	40	41
885	Wednesday, August 1, 2007	5	19	30	32	37	42
884	Saturday, July 28, 2007	3	20	29	38	41	45
883	Wednesday, July 25, 2007	13	19	20	22	27	44
882	Saturday, July 21, 2007	17	24	28	44	45	48
881	Wednesday, July 18, 2007	1	6	9	12	41	44
880	Saturday, July 14, 2007	6	14	17	31	35	36
879	Wednesday, July 11, 2007	2	14	15	19	45	47
878	Saturday, July 7, 2007	15	17	41	42	47	49
877	Wednesday, July 4, 2007	1	4	13	20	31	34
876	Saturday, June 30, 2007	3	12	21	23	27	30
875	Wednesday, June 27, 2007	3	5	14	24	33	46
874	Saturday, June 23, 2007	13	21	25	40	44	49
873	Wednesday, June 20, 2007	5	8	12	15	17	26
872	Saturday, June 16, 2007	1	6	18	20	23	45
871	Wednesday, June 13, 2007	4	5	6	15	33	46
870	Saturday, June 9, 2007	7	16	17	26	41	49
869	Wednesday, June 6, 2007	5	11	15	31	34	38
868	Saturday, June 2, 2007	1	2	11	19	38	43
867	Wednesday, May 30, 2007	13	25	33	38	45	48
866	Saturday, May 26, 2007	5	24	25	29	36	46
865	Wednesday, May 23, 2007	13	28	34	40	42	45
864	Saturday, May 19, 2007	7	8	10	15	25	46
863	Wednesday, May 16, 2007	9	19	20	36	43	48
862	Saturday, May 12, 2007	1	31	33	36	37	45
861	Wednesday, May 9, 2007	5	23	26	36	40	46
860	Saturday, May 5, 2007	4	5	18	19	33	48
859	Wednesday, May 2, 2007	1	8	16	45	48	49
858	Saturday, April 28, 2007	19	22	23	29	30	31
857	Wednesday, April 25, 2007	2	14	26	31	32	37
856	Saturday, April 21, 2007	7	10	13	19	23	38
855	Wednesday, April 18, 2007	13	25	39	46	48	49
854	Saturday, April 14, 2007	4	10	15	34	36	48
853	Wednesday, April 11, 2007	14	24	28	33	34	49
852	Saturday, April 7, 2007	5	11	19	21	34	49
851	Wednesday, April 4, 2007	18	19	26	30	38	43
850	Saturday, March 31, 2007	19	20	32	41	44	49
849	Wednesday, March 28, 2007	6	10	21	24	38	39
848	Saturday, March 24, 2007	8	19	24	25	26	27
847	Wednesday, March 21, 2007	1	8	9	24	42	48
846	Saturday, March 17, 2007	15	20	26	36	45	46
845	Wednesday, March 14, 2007	18	25	26	29	44	46
844	Saturday, March 10, 2007	12	20	24	32	36	42
843	Wednesday, March 7, 2007	3	20	21	27	35	37
842	Saturday, March 3, 2007	11	13	22	29	41	43
841	Wednesday, February 28, 2007	4	5	9	11	26	39
840	Saturday, February 24, 2007	3	8	10	16	22	43
839	Wednesday, February 21, 2007	3	4	23	26	33	37
838	Saturday, February 17, 2007	1	10	16	21	33	41
837	Wednesday, February 14, 2007	12	18	25	33	40	44
836	Saturday, February 10, 2007	7	30	35	39	42	45
835	Wednesday, February 7, 2007	7	13	23	36	43	44
834	Saturday, February 3, 2007	2	4	11	28	38	46
833	Wednesday, January 31, 2007	8	16	22	33	43	45
832	Saturday, January 27, 2007	4	18	21	33	34	35
831	Wednesday, January 24, 2007	4	8	18	30	43	46
830	Saturday, January 20, 2007	4	23	33	38	42	48
829	Wednesday, January 17, 2007	1	6	11	24	28	37
828	Saturday, January 13, 2007	3	4	9	14	22	47
827	Wednesday, January 10, 2007	4	26	29	38	39	47
826	Saturday, January 6, 2007	9	19	20	24	25	30
825	Wednesday, January 3, 2007	3	25	35	38	41	49
824	Saturday, December 30, 2006	1	12	17	19	24	34
823	Wednesday, December 27, 2006	15	21	22	33	38	40
822	Saturday, December 23, 2006	3	11	25	28	31	33
821	Wednesday, December 20, 2006	18	23	25	35	45	47
820	Saturday, December 16, 2006	10	19	30	40	41	45
819	Wednesday, December 13, 2006	5	16	21	32	34	44
818	Saturday, December 9, 2006	21	22	32	40	41	48
817	Wednesday, December 6, 2006	1	10	33	34	39	42
816	Saturday, December 2, 2006	3	5	7	36	43	49
815	Wednesday, November 29, 2006	7	16	21	40	43	44
814	Saturday, November 25, 2006	19	20	23	25	35	49
813	Wednesday, November 22, 2006	8	15	20	25	36	47
812	Saturday, November 18, 2006	1	5	7	18	24	48
811	Wednesday, November 15, 2006	4	5	12	13	35	45
810	Saturday, November 11, 2006	20	22	23	26	39	42
809	Wednesday, November 8, 2006	7	11	30	32	34	47
808	Saturday, November 4, 2006	1	21	27	39	42	43
807	Wednesday, November 1, 2006	4	7	13	26	30	49
806	Saturday, October 28, 2006	4	11	16	26	34	47
805	Wednesday, October 25, 2006	18	22	24	30	46	48
804	Saturday, October 21, 2006	1	7	19	40	41	44
803	Wednesday, October 18, 2006	13	32	33	39	43	45
802	Saturday, October 14, 2006	1	5	19	20	21	47
801	Wednesday, October 11, 2006	18	21	23	26	33	35
800	Saturday, October 7, 2006	10	15	17	19	27	33
799	Wednesday, October 4, 2006	6	10	24	25	28	35
798	Saturday, September 30, 2006	3	21	24	31	36	49
797	Wednesday, September 27, 2006	3	6	26	31	32	41
796	Saturday, September 23, 2006	2	15	20	33	34	40
795	Wednesday, September 20, 2006	3	11	18	25	26	39
794	Saturday, September 16, 2006	3	12	30	35	44	47
793	Wednesday, September 13, 2006	2	3	40	42	45	48
792	Saturday, September 9, 2006	13	17	19	21	38	44
791	Wednesday, September 6, 2006	1	6	20	32	39	40
790	Saturday, September 2, 2006	10	19	20	35	41	43
789	Wednesday, August 30, 2006	5	10	18	32	34	36
788	Saturday, August 26, 2006	2	5	16	23	29	45
787	Wednesday, August 23, 2006	8	9	17	22	29	42
786	Saturday, August 19, 2006	15	24	29	32	36	48
785	Wednesday, August 16, 2006	1	9	14	17	20	38
784	Saturday, August 12, 2006	1	5	17	28	47	48
783	Wednesday, August 9, 2006	12	20	29	35	38	44
782	Saturday, August 5, 2006	25	27	38	39	40	46
781	Wednesday, August 2, 2006	13	17	22	24	29	30
780	Saturday, July 29, 2006	5	10	23	25	26	37
779	Wednesday, July 26, 2006	3	9	17	20	21	29
778	Saturday, July 22, 2006	2	18	30	34	40	48
777	Wednesday, July 19, 2006	1	3	6	20	29	39
776	Saturday, July 15, 2006	3	8	16	37	44	48
775	Wednesday, July 12, 2006	2	4	7	32	34	41
774	Saturday, July 8, 2006	4	6	7	19	40	43
773	Wednesday, July 5, 2006	15	22	23	27	29	44
772	Saturday, July 1, 2006	1	6	13	24	33	48
771	Wednesday, June 28, 2006	15	19	20	26	35	38
770	Saturday, June 24, 2006	9	17	25	26	42	43
769	Wednesday, June 21, 2006	9	11	31	38	42	43
768	Saturday, June 17, 2006	18	20	36	37	41	42
767	Wednesday, June 14, 2006	4	17	24	29	34	42
766	Saturday, June 10, 2006	14	21	23	25	28	36
765	Wednesday, June 7, 2006	12	13	24	31	32	39
764	Saturday, June 3, 2006	16	18	19	22	29	36
763	Wednesday, May 31, 2006	7	8	11	17	19	35
762	Saturday, May 27, 2006	2	7	23	27	35	37
761	Wednesday, May 24, 2006	4	9	18	19	23	33
760	Saturday, May 20, 2006	2	9	23	29	34	41
759	Wednesday, May 17, 2006	9	12	20	23	33	39
758	Saturday, May 13, 2006	4	12	35	37	39	43
757	Wednesday, May 10, 2006	8	14	18	19	20	45
756	Saturday, May 6, 2006	3	17	24	25	37	48
755	Wednesday, May 3, 2006	10	13	14	30	44	46
754	Saturday, April 29, 2006	9	12	14	31	32	33
753	Wednesday, April 26, 2006	3	22	25	35	42	49
752	Saturday, April 22, 2006	1	5	6	15	22	43
751	Wednesday, April 19, 2006	14	20	23	27	43	49
750	Saturday, April 15, 2006	1	3	13	17	19	49
749	Wednesday, April 12, 2006	6	8	30	38	40	44
748	Saturday, April 8, 2006	8	14	25	33	39	47
747	Wednesday, April 5, 2006	22	25	32	36	48	49
746	Saturday, April 1, 2006	4	17	26	38	43	48
745	Wednesday, March 29, 2006	2	30	31	35	38	49
744	Saturday, March 25, 2006	2	12	17	24	30	45
743	Wednesday, March 22, 2006	11	26	34	37	44	48
742	Saturday, March 18, 2006	5	9	20	32	46	47
741	Wednesday, March 15, 2006	14	26	27	37	46	48
740	Saturday, March 11, 2006	9	32	36	37	38	44
739	Wednesday, March 8, 2006	8	20	32	34	37	49
738	Saturday, March 4, 2006	12	14	33	35	37	48
737	Wednesday, March 1, 2006	13	17	28	37	38	48
736	Saturday, February 25, 2006	10	17	19	20	43	45
735	Wednesday, February 22, 2006	9	25	27	31	45	48
734	Saturday, February 18, 2006	11	15	17	18	23	33
733	Wednesday, February 15, 2006	2	6	7	37	39	47
732	Saturday, February 11, 2006	8	10	12	22	28	47
731	Wednesday, February 8, 2006	4	10	23	36	38	49
730	Saturday, February 4, 2006	2	3	4	18	30	31
729	Wednesday, February 1, 2006	1	21	33	35	38	43
728	Saturday, January 28, 2006	2	16	20	25	39	40
727	Wednesday, January 25, 2006	2	8	13	14	19	45
726	Saturday, January 21, 2006	17	37	39	40	44	46
725	Wednesday, January 18, 2006	7	10	13	20	23	37
724	Saturday, January 14, 2006	9	23	28	37	38	49
723	Wednesday, January 11, 2006	4	5	8	12	26	47
722	Saturday, January 7, 2006	3	7	9	17	20	28
721	Wednesday, January 4, 2006	9	18	31	41	48	49
720	Saturday, December 31, 2005	10	11	20	25	30	49
719	Wednesday, December 28, 2005	9	12	20	33	39	44
718	Saturday, December 24, 2005	2	5	20	21	36	37
717	Wednesday, December 21, 2005	1	4	8	21	35	49
716	Saturday, December 17, 2005	4	18	19	20	29	34
715	Wednesday, December 14, 2005	12	25	36	39	46	48
714	Saturday, December 10, 2005	15	23	33	35	37	45
713	Wednesday, December 7, 2005	18	28	36	37	39	42
712	Saturday, December 3, 2005	13	15	16	22	26	40
711	Wednesday, November 30, 2005	9	12	17	30	34	40
710	Saturday, November 26, 2005	3	8	16	20	41	42
709	Wednesday, November 23, 2005	17	21	23	28	32	43
708	Saturday, November 19, 2005	8	10	12	14	18	41
707	Wednesday, November 16, 2005	4	16	18	19	31	33
706	Saturday, November 12, 2005	10	13	15	22	40	41
705	Wednesday, November 9, 2005	3	8	26	28	32	35
704	Saturday, November 5, 2005	2	17	18	33	35	49
703	Wednesday, November 2, 2005	8	21	27	31	32	39
702	Saturday, October 29, 2005	9	11	15	27	33	36
701	Wednesday, October 26, 2005	10	16	25	26	43	44
700	Saturday, October 22, 2005	10	13	28	38	41	45
699	Wednesday, October 19, 2005	14	15	16	17	20	40
698	Saturday, October 15, 2005	5	12	22	26	31	40
697	Wednesday, October 12, 2005	6	19	21	28	41	42
696	Saturday, October 8, 2005	12	21	28	30	33	43
695	Wednesday, October 5, 2005	18	30	31	34	38	44
694	Saturday, October 1, 2005	1	3	22	23	27	47
693	Wednesday, September 28, 2005	3	8	9	24	43	46
692	Saturday, September 24, 2005	1	13	16	25	33	43
691	Wednesday, September 21, 2005	13	16	17	28	31	46
690	Saturday, September 17, 2005	9	24	26	31	36	49
689	Wednesday, September 14, 2005	9	19	28	43	44	48
688	Saturday, September 10, 2005	2	20	29	30	35	37
687	Wednesday, September 7, 2005	2	19	34	36	41	42
686	Saturday, September 3, 2005	12	20	24	25	26	42
685	Wednesday, August 31, 2005	7	8	25	31	40	47
684	Saturday, August 27, 2005	3	9	31	36	45	46
683	Wednesday, August 24, 2005	1	6	19	24	27	49
682	Saturday, August 20, 2005	8	9	14	38	45	47
681	Wednesday, August 17, 2005	10	12	18	22	26	29
680	Saturday, August 13, 2005	14	15	30	35	44	47
679	Wednesday, August 10, 2005	9	12	19	20	31	35
678	Saturday, August 6, 2005	3	11	14	16	34	46
677	Wednesday, August 3, 2005	3	12	13	29	32	49
676	Saturday, July 30, 2005	5	26	32	34	40	44
675	Wednesday, July 27, 2005	3	20	23	26	41	44
674	Saturday, July 23, 2005	4	10	23	31	33	35
673	Wednesday, July 20, 2005	20	24	29	30	38	44
672	Saturday, July 16, 2005	2	4	34	42	43	44
671	Wednesday, July 13, 2005	2	7	9	18	37	40
670	Saturday, July 9, 2005	3	4	6	9	11	12
669	Wednesday, July 6, 2005	3	17	18	25	29	31
668	Saturday, July 2, 2005	4	22	27	34	37	44
667	Wednesday, June 29, 2005	7	14	23	29	37	49
666	Saturday, June 25, 2005	3	15	21	29	34	49
665	Wednesday, June 22, 2005	3	18	19	28	33	44
664	Saturday, June 18, 2005	2	4	7	31	36	38
663	Wednesday, June 15, 2005	3	11	12	15	36	46
662	Saturday, June 11, 2005	2	5	17	20	34	38
661	Wednesday, June 8, 2005	2	6	12	20	23	44
660	Saturday, June 4, 2005	5	8	10	26	41	44
659	Wednesday, June 1, 2005	5	11	27	29	30	36
658	Saturday, May 28, 2005	14	16	23	32	46	47
657	Wednesday, May 25, 2005	7	28	34	41	43	47
656	Saturday, May 21, 2005	2	9	30	46	48	49
655	Wednesday, May 18, 2005	2	4	10	12	31	40
654	Saturday, May 14, 2005	1	3	9	16	21	36
653	Wednesday, May 11, 2005	4	12	13	15	34	48
652	Saturday, May 7, 2005	6	10	30	31	34	38
651	Wednesday, May 4, 2005	21	22	24	27	33	34
650	Saturday, April 30, 2005	13	15	16	18	24	39
649	Wednesday, April 27, 2005	15	22	26	29	30	36
648	Saturday, April 23, 2005	3	6	7	9	10	21
647	Wednesday, April 20, 2005	17	20	26	37	38	42
646	Saturday, April 16, 2005	7	8	21	23	29	44
645	Wednesday, April 13, 2005	9	14	25	26	32	39
644	Saturday, April 9, 2005	5	19	26	34	40	43
643	Wednesday, April 6, 2005	12	26	40	43	48	49
642	Saturday, April 2, 2005	3	4	8	13	44	49
641	Wednesday, March 30, 2005	13	32	34	36	41	47
640	Saturday, March 26, 2005	5	23	25	29	35	39
639	Wednesday, March 23, 2005	2	6	11	17	40	46
638	Saturday, March 19, 2005	5	7	21	32	37	41
637	Wednesday, March 16, 2005	6	16	19	24	25	49
636	Saturday, March 12, 2005	1	2	11	18	21	40
635	Wednesday, March 9, 2005	3	20	22	24	34	35
634	Saturday, March 5, 2005	1	6	24	28	37	43
633	Wednesday, March 2, 2005	8	19	27	35	42	43
632	Saturday, February 26, 2005	3	26	29	35	37	43
631	Wednesday, February 23, 2005	3	7	13	35	36	40
630	Saturday, February 19, 2005	11	16	18	27	32	47
629	Wednesday, February 16, 2005	21	25	29	31	41	45
628	Saturday, February 12, 2005	6	9	10	23	30	32
627	Wednesday, February 9, 2005	8	9	17	24	36	42
626	Saturday, February 5, 2005	15	23	30	34	35	49
625	Wednesday, February 2, 2005	1	5	36	39	47	48
624	Saturday, January 29, 2005	7	13	17	26	38	43
623	Wednesday, January 26, 2005	7	15	27	32	33	41
622	Saturday, January 22, 2005	9	19	23	28	33	35
621	Wednesday, January 19, 2005	2	5	26	29	36	37
620	Saturday, January 15, 2005	2	4	8	22	24	46
619	Wednesday, January 12, 2005	4	8	13	21	38	39
618	Saturday, January 8, 2005	4	6	9	19	28	43
617	Wednesday, January 5, 2005	2	6	7	14	28	37
616	Saturday, January 1, 2005	12	14	19	21	28	46
615	Wednesday, December 29, 2004	1	7	13	16	25	36
614	Saturday, December 25, 2004	1	8	12	16	21	38
613	Wednesday, December 22, 2004	2	11	15	31	40	48
612	Saturday, December 18, 2004	10	19	20	22	40	44
611	Wednesday, December 15, 2004	6	14	15	40	48	49
610	Saturday, December 11, 2004	6	22	26	29	37	42
609	Wednesday, December 8, 2004	3	5	26	32	34	43
608	Saturday, December 4, 2004	2	5	14	20	34	48
607	Wednesday, December 1, 2004	1	6	12	18	34	48
606	Saturday, November 27, 2004	4	20	27	28	33	47
605	Wednesday, November 24, 2004	20	35	38	40	42	49
604	Saturday, November 20, 2004	5	6	12	13	31	37
603	Wednesday, November 17, 2004	6	9	31	40	43	44
602	Saturday, November 13, 2004	5	9	16	26	44	49
601	Wednesday, November 10, 2004	17	21	22	29	36	39
600	Saturday, November 6, 2004	4	14	19	20	22	24
599	Wednesday, November 3, 2004	15	19	21	37	41	42
598	Saturday, October 30, 2004	14	27	37	39	45	49
597	Wednesday, October 27, 2004	11	12	15	21	48	49
596	Saturday, October 23, 2004	7	17	19	21	42	46
595	Wednesday, October 20, 2004	3	20	29	34	35	46
594	Saturday, October 16, 2004	7	13	25	27	39	48
593	Wednesday, October 13, 2004	1	8	18	36	40	42
592	Saturday, October 9, 2004	4	6	7	19	35	39
591	Wednesday, October 6, 2004	14	30	31	36	40	49
590	Saturday, October 2, 2004	17	21	26	32	35	43
589	Wednesday, September 29, 2004	16	30	35	37	46	48
588	Saturday, September 25, 2004	10	24	32	41	48	49
587	Wednesday, September 22, 2004	14	17	19	24	28	29
586	Saturday, September 18, 2004	1	2	13	22	36	45
585	Wednesday, September 15, 2004	2	13	14	24	33	37
584	Saturday, September 11, 2004	12	20	23	31	41	45
583	Wednesday, September 8, 2004	3	6	10	13	28	48
582	Saturday, September 4, 2004	2	5	10	15	20	31
581	Wednesday, September 1, 2004	6	18	21	33	34	44
580	Saturday, August 28, 2004	10	17	35	39	43	49
579	Wednesday, August 25, 2004	6	10	20	22	26	29
578	Saturday, August 21, 2004	11	20	21	29	39	48
577	Wednesday, August 18, 2004	7	39	42	44	45	48
576	Saturday, August 14, 2004	15	27	38	41	45	48
575	Wednesday, August 11, 2004	2	3	13	15	26	42
574	Saturday, August 7, 2004	4	20	27	31	45	49
